technology_id,country,name,groundwater,surfacewater,waterquality,waterquality_referring,watersupply,water_use_rights,water_comments
7706,BR,Viveiro Florestal de Produção de Mudas Nativas em Comunidade Indígena no Semiárido,50M_PLUS,GOOD,POOR,BOTH,RAINFED,COMMUNAL,"As enchentes são esporádicas (a cada 20, 30 anos ou mais na época das chuvas bem acima da média na região). No entanto, além das chuvas, há outro fator que interfere a comunidade indígena: o hidrelétrica de Xingó, que fica a 60 Km a montante da comunidade. Quando a hidrelétrica libera uma vazão acima de 3.500 m3/s, a comunidade fica ""ilhada"", isolada pela entrada de água do rio em uma abertura natural que circula a comunidade (por isso a comunidade também é chamada de Ilha de São Pedro, pois, antes da construção da hidrelétrica, a comunidade ficava ilhada na época das grandes cheias do rio. Atualmente ocorre em decorrência da vazão liberada pela hidrelétrica, que é influenciada pelas chuvas no alto curso do rio em Minas Gerais)."
7709,BR,Barramento com Rocha Ombreirada para Cultivo em Aluvião com espécies da Socioetnobiodiversidade,50M_PLUS,POOR,POOR,BOTH,RAINFED,COMMUNAL|INDIVIDUAL,"As inundações ocorrem com as chuvas acima da média, a cada 10, 20 ou 30 anos, ou seja, chuvas acima de 750mm/ano"
7712,SO,Xidda hafir basin,50M_PLUS,GOOD,POOR,GROUND,RAINFED,OPEN_ACCESS|COMMUNAL,"The groundwater extracted from wells in this region is generally brackish and falls below drinking water standards. Surface-water supply is very seasonal and based solely on the presence or absence of precipitation. In the wet season, the hafir operates as a surface water catchment bond where runoff from the surrounding catchment is collected and stored."
7713,BR,"Sistema Agroflorestal Forrageiro com palma forrageira, umbuzeiro, craibeira e mandacaru",50M_PLUS,POOR,POOR,BOTH,RAINFED,COMMUNAL|INDIVIDUAL,
7716,BR,Reflorestamento de áreas degradadas com hidrogel,50M_PLUS,POOR,GOOD,GROUND,MIXED,COMMUNAL,Área com baixa disponibilidade de água
7717,BR,Meliponário em comunidade fundo de pasto no semiárido,50M_PLUS,POOR,POOR,BOTH,MIXED,COMMUNAL|INDIVIDUAL,
7719,BR,Reflorestamento de áreas em Desertificação com plantas em cano PVC,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,COMMUNAL,
7720,BR,Sistema Agroflorestal com plantio de mudas em tubetes orgânicos e reciclados,50M_PLUS,GOOD,GOOD,BOTH,MIXED,INDIVIDUAL,
7721,BR,Plantio da Faveleira (Cnidoscolus quercifolius) para reversão de áreas em Desertificação,50M_PLUS,MEDIUM,GOOD,BOTH,RAINFED,INDIVIDUAL,Pouca pluviosidade na região e alta recorrência de secas
7722,BR,Agrofloresta sobre barragem subterrânea integrada a cisterna telhadão,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,INDIVIDUAL,
7723,BR,Manejo de abelhas para conservação ambiental em unidade produtiva casa de mel,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,INDIVIDUAL,
7724,BR,Sistema Agroflorestal Forrageiro para recuperação de áreas degradadas,50M_PLUS,MEDIUM,GOOD,BOTH,RAINFED,INDIVIDUAL,
7725,BR,Agroecossistema produtivo familiar para resiliência climática,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,INDIVIDUAL,
7727,BR,Sistemas Integrado de Reuso de Águas Cinzas e Evapotranspiração,50M_PLUS,MEDIUM,GOOD,BOTH,RAINFED,INDIVIDUAL,
7728,BR,Plantio em curvas de níveis integrado a Barragem de Base Zero para contenção de erosão,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,INDIVIDUAL,
7729,BR,Sistema aquapônico aplicado a produção de hortaliças e frutas,50M_PLUS,MEDIUM,GOOD,BOTH,IRRIGATION,INDIVIDUAL,
7730,BR,Jardim filtrante para reuso de águas cinzas e saneamento rural produtivo,50M_PLUS,MEDIUM,GOOD,BOTH,MIXED,INDIVIDUAL,
7731,BR,Sistema Sustentável de Criação da Abelha Jandaíra em Caixas de Madeira,50M_PLUS,POOR,POOR,GROUND,MIXED,INDIVIDUAL,
7734,BR,Reator Anaeróbico de Fluxo Ascendente e Biodigestor Sertanejo integrados as atividades produtivas,50M_PLUS,MEDIUM,GOOD,BOTH,IRRIGATION,INDIVIDUAL,
7737,BR,Forno Solar,50M_PLUS,GOOD,POOR,GROUND,MIXED,INDIVIDUAL,
7740,BR,Canteiro Bioséptico para Tratamento de Águas Negras em Áreas Rurais do Semiárido Brasileiro,50M_PLUS,POOR,POOR,GROUND,MIXED,INDIVIDUAL,
7741,BR,Extrativismo Florestal Sustentável em Área Protegida: Reserva Extrativista Chapada Limpa,5_50M,GOOD,POOR,BOTH,MIXED,COMMUNAL|INDIVIDUAL,
7752,SO,Soil and water conservation and pasture management through check dams and fencing,5_50M,MEDIUM,POOR,BOTH,RAINFED,COMMUNAL,Communities get drinking water from fenced dam in the village and treatment is required.
7777,SO,Kaluun-Dacar Water Harvesting Haffir,5_50M,MEDIUM,POOR,SURFACE,MIXED,COMMUNAL|INDIVIDUAL,"Flooding occurs only during occasional heavy rainfall events and is not frequent. It is short-term and localized, mainly associated with intense storms."
7778,SO,Integrated Land Management for Gully Erosion Control through Gabions and Rock Check Dams in Guri Gaab Village,5_50M,MEDIUM,AGRICULTURALUSE,BOTH,RAINFED,COMMUNAL|INDIVIDUAL,Surface water availability is seasonal and mainly associated with runoff during Gu and Deyr rains. Intense rainfall events can cause short-term flooding and gully erosion. Groundwater is accessed at moderate depths and is mainly used for agricultural and domestic purposes after treatment.
7779,MN,Well rehabilitation and restoration technology,5_50M,POOR,GOOD,GROUND,RAINFED,OPEN_ACCESS|COMMUNAL,"The water supply is based on a groundwater aquifer, and the water quality is suitable for livestock drinking and domestic use. Surface water sources are not permanent and are mainly seasonal. The well location was carefully selected to reduce the risk of flooding, thereby minimizing the risk of water contamination."
779,BD,Keyhole Garden,LESS_5M,EXCESS,POOR,,MIXED,OPEN_ACCESS,
7792,MN,Household silage making in winter shelters,5_50M,POOR,GOOD,BOTH,MIXED,OPEN_ACCESS,
7806,SA,تقنية متكاملة لإعادة تأهيل الاودية: الحماية والحصاد المائي في البيئة الجافة / منتزه الصفرات,ONSURFACE,POOR,UNUSABLE,SURFACE,RAINFED,INDIVIDUAL,
7808,SA,الهندسة البيئية للأودية وتقنيات حصاد المياه الذكية لاستعادة الغطاء النباتي في المناطق شديدة الجفاف – منتزه الصهوة الوطني,50M_PLUS,POOR,AGRICULTURALUSE,SURFACE,RAINFED,OPEN_ACCESS,تتسم الموارد المائية في الموقع بندرة شديدة واعتماد شبه كامل على مياه الأمطار والسيول السطحية المؤقتة، حيث لا يتجاوز متوسط الهطول المطري السنوي نحو 45 ملم، مع تذبذب واضح وارتفاع في شدة الأمطار يؤدي إلى حدوث سيول مفاجئة قصيرة المدة وسريعة الفقد. وتُعد هذه السيول المصدر الرئيسي للمياه، إذ لا توجد مصادر سطحية دائمة أو اعتماد فعلي على المياه الجوفية. وقد ساهمت تدخلات حصاد المياه (مثل السدود الحجرية وإعادة توزيع الجريان داخل الأودية) في تحسين كفاءة استغلال هذه الموارد النادرة وزيادة رطوبة التربة بشكل موضعي، خاصة في مجاري الأودية والمناطق المنخفضة. أما من حيث النوعية، فالمياه طبيعية وغير ملوثة، وتُستخدم أساسًا لدعم العمليات البيئية والتجدد الطبيعي للغطاء النباتي، وليس للاستخدامات البشرية المباشرة
7809,SA,حصاد مياه الأمطار باستخدام الحفر نصف الدائرية (قوس هلالي) لزراعة اشجار المرخ بين الكثبان الرملية,50M_PLUS,MEDIUM,AGRICULTURALUSE,GROUND,MIXED,COMMUNAL,
7810,SA,التشجير المقاوم للملوحة بإستعمال مياه متملحة لتعزيز استقرار الغطاء النباتي في البيئات الصحراوية - غابة بحيرة الأصفر ,ONSURFACE,POOR,AGRICULTURALUSE,SURFACE,OTHER,COMMUNAL,من النادر حدوث فيضانات لكن تم تسجيل ان البحيرة فاضت بسبب انهيار أحد الكثبان الرملية بداخلها قبل بضع سنوات
7811,SA,إعادة تأهيل السهول الحصوية بالحماية والتجدد الطبيعي والتشجير بالأنواع المحلية – متنزه أبا سمري الوطني,50M_PLUS,POOR,AGRICULTURALUSE,SURFACE,RAINFED,COMMUNAL,تحدث فيضانات موسمية على شكل سيول سريعة وقصيرة المدة في قيعان الأودية نتيجة الهطول المطري الغزير، وتتميز بقدرتها على نقل الرواسب وتغذية التربة بالمياه. وتُعد هذه الفيضانات عاملًا مهمًا يمكن استثماره في تقنيات حصاد المياه، رغم ما قد تسببه من تعرية موضعية في بعض المواقع.
7813,SA,إبطاء الجريان السطحي بالمدرجات الحجرية والتشجير المنظّم في وادي الفقي – منتزه شعيب المحالب,50M_PLUS,POOR,AGRICULTURALUSE,SURFACE,MIXED,COMMUNAL|OTHER,لا تستخدم المياه الجوفية في ري الشتلات ولكن يتم استخدام مياه الصرف الصحى المعالجة ومياه الأمطار
7814,SA,التجدد الطبيعي المدعوم على نطاق واسع وحفظ التربة والمياه في الأراضي الجافة: حالة منتزه ثادق,5_50M,MEDIUM,AGRICULTURALUSE,GROUND,MIXED,COMMUNAL," تعتمد التقنية أساسًا على مياه الأمطار والجريان السطحي المحصود، مع إمكانية ري تكميلي مؤقت خلال مرحلة التأسيس من المياه الجوفية الضحلة.
"
7815,SA,استعادة الغطاء النباتي في الأودية باستخدام تقنيات حصاد مياه الأمطار – منتزه أبو فحيحيل المفتوح,50M_PLUS,MEDIUM,AGRICULTURALUSE,BOTH,MIXED,COMMUNAL,تعتمد المنطقة على مياه الأمطار الموسمية التي تتسبب في جريان سطحي مؤقت وقد تؤدي إلى سيول، بينما المياه الجوفية عميقة ومحدودة الاستخدام، وتعد جودة المياه السطحية مناسبة بشكل رئيسي لأغراض إعادة التأهيل البيئي.
7824,MN,Producing wild cherry seedlings in a schoolyard nursery,5_50M,MEDIUM,GOOD,BOTH,IRRIGATION,COMMUNAL,
7835,MW,Maize-Pigeon Pea Intercropping,5_50M,MEDIUM,GOOD,GROUND,RAINFED,COMMUNAL,
7837,MN,Protection and Sustainable Management of Khoovor Spring,ONSURFACE,POOR,POOR,SURFACE,RAINFED,COMMUNAL,"No site-specific laboratory water-quality or salinity data were available at the time of documentation. Before fencing, local users reported visible muddiness and contamination caused by direct livestock access. The spring is an important water source for livestock."
7841,MN,Lamb Fattening Practice for Sustainable Rangeland Management,5_50M,MEDIUM,AGRICULTURALUSE,BOTH,RAINFED,COMMUNAL,"No site-specific hydrogeological measurements are available. Water sources and their seasonal availability vary among the documented grazing areas. Herders generally depend on locally available wells, springs, rivers and seasonal surface-water sources for livestock watering. No salinity or recurrent flooding problem affecting implementation of the Technology was reported. The Technology itself does not modify groundwater or surface-water resources."
7843,MN,Restoration of Cynomorium songaricum through Host Plant Conservation and Management,5_50M,POOR,GOOD,GROUND,MIXED,OPEN_ACCESS|COMMUNAL,Surface water is limited in the Gobi Desert region. Irrigation water was obtained mainly from wells and applied as supplementary irrigation during dry periods to support restoration activities.
7845,SA,استعادة بيئية تفاعلية للأودية الجافة بمنصات حصاد مياه الأمطار والتشجير – منتزه البهيتة الوطني,50M_PLUS,,,,RAINFED,OPEN_ACCESS,تعتمد التقنية بالكامل على حصاد مياه الأمطار والجريان السطحي الموسمي داخل الأودية، ولا تعتمد على الري الدائم أو استخراج المياه الجوفية. تتميز مياه السيول عادة بجودة جيدة وملوحة منخفضة، وتوفر رطوبة كافية لدعم استقرار الشتلات بعد العواصف المطرية. وقد صُممت منصات الحصاد لتقليل سرعة الجريان وزيادة تسرب المياه إلى منطقة الجذور، مع الاستفادة من الفيضانات الموسمية دون التسبب في أضرار للتربة أو النباتات.
7848,SA,التشجير المحمي وتطوير الموائل لتعزيز التنوع الحيوي في الأودية شديدة الجفاف بمنتزه حريملاء الوطني,50M_PLUS,POOR,AGRICULTURALUSE,GROUND,RAINFED,LEASED,يعتمد الموقع بصورة رئيسة على مياه الأمطار والجريان السطحي الموسمي في الأودية، والتي يتم استثمارها من خلال تقنيات حصاد المياه لدعم إعادة تأهيل الغطاء النباتي. ولا توجد مياه سطحية دائمة، بينما تقع المياه الجوفية على أعماق كبيرة ولا تمثل المصدر الرئيس للتقنية. ولا تُعد ملوحة المياه قيدًا رئيسًا، وتُسهم السيول الموسمية في تغذية الأودية وزيادة رطوبة التربة وتعزيز التجدد الطبيعي للنباتات المحلية.
7851,SA,التشجير الموقعي بالأنواع النباتية المحلية في البيئات الجبلية – منتزه الطائف الوطني,50M_PLUS,MEDIUM,GOOD,SURFACE,MIXED,COMMUNAL,يعتمد النظام البيئي في متنزه الطائف الوطني (سيسد) بصورة رئيسية على مياه الأمطار والجريان السطحي الموسمي في الأودية والشعاب، بينما لا تمثل المياه الجوفية المصدر الرئيس للمياه المستخدمة في إعادة التأهيل. وتتميز المياه السطحية عمومًا بجودة جيدة وعدم وجود مشكلة ملوحة مؤثرة. ونظرًا للطبيعة الجبلية للموقع، تحدث سيول موسمية بعد الأمطار الغزيرة، وقد استُثمرت هذه الخاصية من خلال تطبيق تقنيات حصاد مياه الأمطار والتشجير الموقعي لزيادة احتجاز المياه داخل الموقع، وتحسين رطوبة التربة، وتعزيز نجاح واستدامة الغطاء النباتي.
